batsman,bowler,P0,P1,P2,P3,P4,P6,p_not_out
WP Saha,DT Christian,0.6,0.2,0.0,0.0,0.2,0.0,
WP Saha,DW Steyn,0.42,0.25,0.17,0.0,0.08,0.08,0.92
WP Saha,GB Hogg,0.5,0.33,0.0,0.0,0.0,0.17,
WP Saha,GD McGrath,0.33,0.67,0.0,0.0,0.0,0.0,
WP Saha,Gagandeep Singh,0.2,0.6,0.0,0.0,0.0,0.2,
WP Saha,HH Pandya,0.43,0.29,0.0,0.0,0.14,0.14,
WP Saha,HV Patel,0.33,0.0,0.33,0.0,0.0,0.33,0.67
WP Saha,Harbhajan Singh,0.21,0.56,0.09,0.0,0.06,0.09,
WP Saha,I Sharma,0.33,0.67,0.0,0.0,0.0,0.0,
WP Saha,IC Pandey,0.4,0.4,0.0,0.0,0.0,0.2,
WP Saha,IK Pathan,0.5,0.25,0.12,0.0,0.12,0.0,
WP Saha,Imran Tahir,0.33,0.33,0.33,0.0,0.0,0.0,
WP Saha,Iqbal Abdulla,0.2,0.6,0.2,0.0,0.0,0.0,
WP Saha,J Yadav,0.33,0.67,0.0,0.0,0.0,0.0,
WP Saha,JA Morkel,0.46,0.31,0.15,0.0,0.08,0.0,
WP Saha,JD Unadkat,0.5,0.25,0.0,0.12,0.0,0.12,
WP Saha,JDP Oram,1.0,0.0,0.0,0.0,0.0,0.0,
WP Saha,JH Kallis,0.2,0.4,0.0,0.0,0.2,0.2,0.9
WP Saha,JJ Bumrah,0.5,0.38,0.06,0.0,0.06,0.0,
WP Saha,JP Duminy,0.33,0.58,0.0,0.0,0.08,0.0,
WP Saha,JP Faulkner,0.3,0.43,0.09,0.0,0.17,0.0,0.96
WP Saha,JR Hopes,0.1,0.5,0.3,0.0,0.0,0.1,
WP Saha,Jaskaran Singh,0.0,0.5,0.0,0.0,0.5,0.0,
WP Saha,KA Pollard,0.14,0.29,0.14,0.0,0.29,0.14,
WP Saha,KAJ Roach,0.0,0.5,0.0,0.0,0.5,0.0,
WP Saha,KH Pandya,0.36,0.5,0.09,0.0,0.05,0.0,
WP Saha,KK Cooper,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,KP Appanna,0.0,0.67,0.17,0.0,0.0,0.17,
WP Saha,KP Pietersen,0.25,0.5,0.25,0.0,0.0,0.0,
WP Saha,KV Sharma,0.3,0.53,0.07,0.0,0.1,0.0,0.96
WP Saha,KW Richardson,0.25,0.25,0.0,0.0,0.25,0.25,
WP Saha,Kuldeep Yadav,0.3,0.3,0.3,0.0,0.0,0.1,
WP Saha,L Balaji,0.13,0.33,0.2,0.0,0.27,0.07,0.93
WP Saha,M Ashwin,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,M Morkel,0.58,0.15,0.12,0.0,0.06,0.09,0.91
WP Saha,M Muralitharan,0.2,0.7,0.0,0.0,0.0,0.1,
WP Saha,MA Starc,0.38,0.38,0.08,0.0,0.15,0.0,
WP Saha,MC Henriques,0.3,0.43,0.13,0.0,0.04,0.09,0.91
WP Saha,MF Maharoof,0.33,0.33,0.33,0.0,0.0,0.0,
WP Saha,MJ McClenaghan,0.33,0.33,0.04,0.0,0.29,0.0,0.88
WP Saha,MM Patel,0.5,0.5,0.0,0.0,0.0,0.0,
WP Saha,MM Sharma,0.71,0.14,0.0,0.0,0.0,0.14,0.86
WP Saha,MS Gony,0.53,0.06,0.06,0.0,0.29,0.06,0.94
WP Saha,Mohammed Shami,0.58,0.08,0.0,0.0,0.25,0.08,0.6
WP Saha,Mustafizur Rahman,0.33,0.33,0.33,0.0,0.0,0.0,
WP Saha,NLTC Perera,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,NM Coulter-Nile,0.6,0.2,0.0,0.0,0.0,0.2,0.8
WP Saha,P Amarnath,0.5,0.0,0.0,0.0,0.5,0.0,
WP Saha,P Awana,0.57,0.43,0.0,0.0,0.0,0.0,0.86
WP Saha,P Kumar,0.38,0.35,0.12,0.0,0.08,0.08,
WP Saha,P Negi,0.5,0.25,0.12,0.0,0.12,0.0,0.86
WP Saha,PD Collingwood,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,PP Chawla,0.34,0.31,0.14,0.02,0.08,0.12,0.96
WP Saha,PP Ojha,0.75,0.0,0.25,0.0,0.0,0.0,
WP Saha,PV Tambe,0.17,0.5,0.0,0.0,0.33,0.0,
WP Saha,R Ashwin,0.33,0.67,0.0,0.0,0.0,0.0,
WP Saha,R Bhatia,0.25,0.75,0.0,0.0,0.0,0.0,0.88
WP Saha,R Sharma,0.67,0.33,0.0,0.0,0.0,0.0,0.67
WP Saha,R Tewatia,0.33,0.67,0.0,0.0,0.0,0.0,0.83
WP Saha,R Vinay Kumar,0.44,0.44,0.0,0.0,0.11,0.0,
WP Saha,RA Jadeja,0.29,0.62,0.05,0.0,0.0,0.05,
WP Saha,RP Singh,0.32,0.42,0.16,0.0,0.05,0.05,
WP Saha,Rashid Khan,0.75,0.25,0.0,0.0,0.0,0.0,
WP Saha,S Aravind,0.45,0.25,0.0,0.0,0.2,0.1,0.95
WP Saha,S Badree,0.33,0.67,0.0,0.0,0.0,0.0,
WP Saha,S Gopal,0.67,0.33,0.0,0.0,0.0,0.0,
WP Saha,S Kaul,0.5,0.5,0.0,0.0,0.0,0.0,
WP Saha,S Kaushik,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,S Nadeem,0.14,0.43,0.29,0.0,0.14,0.0,
WP Saha,SB Jakati,0.5,0.5,0.0,0.0,0.0,0.0,0.5
WP Saha,SK Raina,0.0,0.67,0.33,0.0,0.0,0.0,
WP Saha,SK Trivedi,0.5,0.5,0.0,0.0,0.0,0.0,0.5
WP Saha,SL Malinga,0.38,0.38,0.09,0.0,0.12,0.03,
WP Saha,SM Pollock,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,SN Thakur,0.57,0.43,0.0,0.0,0.0,0.0,
WP Saha,SP Narine,0.42,0.35,0.04,0.0,0.1,0.08,0.95
WP Saha,SR Watson,0.22,0.56,0.11,0.0,0.0,0.11,
WP Saha,Shakib Al Hasan,0.41,0.41,0.12,0.0,0.0,0.06,
WP Saha,Sohail Tanvir,0.0,0.67,0.33,0.0,0.0,0.0,
WP Saha,TA Boult,0.56,0.22,0.0,0.0,0.22,0.0,0.8
WP Saha,TG Southee,0.33,0.22,0.0,0.11,0.33,0.0,
WP Saha,UT Yadav,0.36,0.27,0.11,0.0,0.22,0.04,
WP Saha,V Kohli,1.0,0.0,0.0,0.0,0.0,0.0,0.5
WP Saha,VR Aaron,0.33,0.44,0.11,0.0,0.11,0.0,0.89
WP Saha,VRV Singh,0.31,0.38,0.15,0.0,0.15,0.0,
WP Saha,VS Malik,0.0,1.0,0.0,0.0,0.0,0.0,
WP Saha,WPUJC Vaas,0.75,0.25,0.0,0.0,0.0,0.0,0.88
WP Saha,YK Pathan,0.5,0.5,0.0,0.0,0.0,0.0,
WP Saha,YS Chahal,0.38,0.43,0.05,0.0,0.14,0.0,0.91
WP Saha,Yuvraj Singh,0.25,0.38,0.25,0.0,0.12,0.0,
WP Saha,Z Khan,0.15,0.45,0.1,0.0,0.25,0.05,
WPUJC Vaas,A Nehra,0.0,0.5,0.25,0.0,0.25,0.0,
WPUJC Vaas,AB Agarkar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WPUJC Vaas,AC Voges,0.25,0.75,0.0,0.0,0.0,0.0,
WPUJC Vaas,AS Raut,0.0,0.25,0.5,0.0,0.0,0.25,
WPUJC Vaas,CK Langeveldt,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WPUJC Vaas,I Sharma,0.0,1.0,0.0,0.0,0.0,0.0,
WPUJC Vaas,IK Pathan,0.5,0.25,0.25,0.0,0.0,0.0,0.75
WPUJC Vaas,LR Shukla,0.5,0.5,0.0,0.0,0.0,0.0,0.5
WPUJC Vaas,PD Collingwood,0.33,0.67,0.0,0.0,0.0,0.0,0.67
WPUJC Vaas,R Bhatia,0.0,1.0,0.0,0.0,0.0,0.0,
WPUJC Vaas,R Vinay Kumar,1.0,0.0,0.0,0.0,0.0,0.0,
WPUJC Vaas,RA Jadeja,0.0,1.0,0.0,0.0,0.0,0.0,
WPUJC Vaas,SC Ganguly,0.5,0.0,0.5,0.0,0.0,0.0,
WPUJC Vaas,SJ Srivastava,0.2,0.4,0.0,0.0,0.2,0.2,
WPUJC Vaas,SK Trivedi,0.0,1.0,0.0,0.0,0.0,0.0,
WPUJC Vaas,SK Warne,0.5,0.5,0.0,0.0,0.0,0.0,
WPUJC Vaas,SW Tait,0.67,0.33,0.0,0.0,0.0,0.0,
WPUJC Vaas,UT Yadav,0.57,0.29,0.14,0.0,0.0,0.0,
WPUJC Vaas,Umar Gul,0.0,0.33,0.67,0.0,0.0,0.0,
WPUJC Vaas,VY Mahesh,0.2,0.2,0.4,0.0,0.0,0.2,
WPUJC Vaas,YK Pathan,0.38,0.5,0.12,0.0,0.0,0.0,0.88
WPUJC Vaas,Yuvraj Singh,0.0,1.0,0.0,0.0,0.0,0.0,
Washington Sundar,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,
Washington Sundar,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,
Washington Sundar,JJ Bumrah,0.5,0.0,0.5,0.0,0.0,0.0,
Washington Sundar,MG Johnson,1.0,0.0,0.0,0.0,0.0,0.0,
Washington Sundar,Mohammed Shami,0.0,0.33,0.67,0.0,0.0,0.0,
Washington Sundar,S Kaul,0.67,0.33,0.0,0.0,0.0,0.0,
X Thalaivan Sargunam,CH Morris,0.5,0.25,0.25,0.0,0.0,0.0,
X Thalaivan Sargunam,DJ Bravo,0.67,0.17,0.17,0.0,0.0,0.0,0.83
X Thalaivan Sargunam,JO Holder,0.25,0.75,0.0,0.0,0.0,0.0,
X Thalaivan Sargunam,R Ashwin,0.67,0.33,0.0,0.0,0.0,0.0,
Y Gnaneswara Rao,DE Bollinger,0.0,1.0,0.0,0.0,0.0,0.0,
Y Gnaneswara Rao,DJ Bravo,0.8,0.0,0.0,0.0,0.2,0.0,0.8
Y Gnaneswara Rao,R Ashwin,0.5,0.5,0.0,0.0,0.0,0.0,
Y Gnaneswara Rao,SB Jakati,0.33,0.17,0.17,0.0,0.33,0.0,
Y Nagar,A Kumble,0.44,0.56,0.0,0.0,0.0,0.0,0.89
Y Nagar,A Mishra,0.4,0.2,0.2,0.0,0.0,0.2,
Y Nagar,A Nehra,0.33,0.44,0.11,0.0,0.11,0.0,
Y Nagar,A Singh,0.25,0.25,0.0,0.0,0.25,0.25,0.88
Y Nagar,A Symonds,0.8,0.2,0.0,0.0,0.0,0.0,
Y Nagar,AA Chavan,0.33,0.33,0.0,0.0,0.33,0.0,
Y Nagar,AB McDonald,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,AC Thomas,0.33,0.33,0.0,0.0,0.33,0.0,0.83
Y Nagar,AM Nayar,0.25,0.25,0.0,0.0,0.25,0.25,0.75
Y Nagar,B Akhil,0.6,0.2,0.2,0.0,0.0,0.0,
Y Nagar,B Lee,0.5,0.3,0.1,0.0,0.1,0.0,0.9
Y Nagar,BW Hilfenhaus,0.4,0.2,0.0,0.0,0.2,0.2,
Y Nagar,DE Bollinger,0.5,0.5,0.0,0.0,0.0,0.0,
Y Nagar,DJ Bravo,0.42,0.5,0.08,0.0,0.0,0.0,
Y Nagar,DJ Hussey,1.0,0.0,0.0,0.0,0.0,0.0,
Y Nagar,DL Vettori,0.25,0.25,0.25,0.0,0.25,0.0,0.75
Y Nagar,DT Christian,0.38,0.38,0.0,0.0,0.25,0.0,0.88
Y Nagar,DW Steyn,0.22,0.56,0.11,0.0,0.0,0.11,
Y Nagar,GB Hogg,0.43,0.43,0.14,0.0,0.0,0.0,
Y Nagar,HV Patel,0.4,0.4,0.0,0.0,0.2,0.0,
Y Nagar,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Y Nagar,JA Morkel,0.2,0.8,0.0,0.0,0.0,0.0,
Y Nagar,JD Unadkat,0.5,0.0,0.0,0.25,0.0,0.25,
Y Nagar,JP Duminy,0.0,0.5,0.0,0.0,0.0,0.5,
Y Nagar,KK Cooper,0.67,0.33,0.0,0.0,0.0,0.0,
Y Nagar,L Balaji,0.67,0.0,0.0,0.0,0.0,0.33,0.67
Y Nagar,M Kartik,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,M Muralitharan,0.75,0.25,0.0,0.0,0.0,0.0,
Y Nagar,P Kumar,0.33,0.0,0.0,0.0,0.67,0.0,
Y Nagar,P Parameswaran,0.67,0.33,0.0,0.0,0.0,0.0,
Y Nagar,PJ Sangwan,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,PP Chawla,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,PP Ojha,0.0,0.67,0.0,0.0,0.33,0.0,
Y Nagar,Pankaj Singh,0.67,0.33,0.0,0.0,0.0,0.0,
Y Nagar,R Ashwin,0.36,0.5,0.14,0.0,0.0,0.0,
Y Nagar,R Bhatia,0.0,0.67,0.33,0.0,0.0,0.0,
Y Nagar,R Sharma,1.0,0.0,0.0,0.0,0.0,0.0,
Y Nagar,R Vinay Kumar,0.44,0.39,0.06,0.0,0.11,0.0,0.94
Y Nagar,RA Jadeja,0.45,0.5,0.05,0.0,0.0,0.0,
Y Nagar,RE van der Merwe,0.0,0.33,0.0,0.33,0.33,0.0,
Y Nagar,RJ Harris,0.75,0.25,0.0,0.0,0.0,0.0,0.75
Y Nagar,RP Singh,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,RV Gomez,0.17,0.67,0.17,0.0,0.0,0.0,
Y Nagar,S Aravind,1.0,0.0,0.0,0.0,0.0,0.0,
Y Nagar,S Sreesanth,0.67,0.33,0.0,0.0,0.0,0.0,
Y Nagar,SB Jakati,0.22,0.67,0.11,0.0,0.0,0.0,
Y Nagar,SC Ganguly,0.0,1.0,0.0,0.0,0.0,0.0,
Y Nagar,SJ Srivastava,1.0,0.0,0.0,0.0,0.0,0.0,
Y Nagar,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Y Nagar,SR Watson,0.67,0.33,0.0,0.0,0.0,0.0,
Y Nagar,V Kohli,0.5,0.3,0.2,0.0,0.0,0.0,
Y Nagar,V Pratap Singh,0.0,0.33,0.33,0.0,0.33,0.0,
Y Nagar,WPUJC Vaas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Y Venugopal Rao,A Kumble,0.43,0.29,0.0,0.0,0.07,0.21,0.93
Y Venugopal Rao,A Mishra,0.5,0.33,0.0,0.0,0.17,0.0,0.83
Y Venugopal Rao,A Mithun,0.42,0.33,0.0,0.0,0.17,0.08,
Y Venugopal Rao,A Nehra,0.33,0.47,0.0,0.0,0.07,0.13,0.87
Y Venugopal Rao,A Singh,0.5,0.1,0.1,0.0,0.3,0.0,
Y Venugopal Rao,A Symonds,0.29,0.29,0.0,0.0,0.29,0.14,
Y Venugopal Rao,AB Agarkar,0.0,1.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,AB Dinda,0.36,0.27,0.18,0.0,0.09,0.0,
Y Venugopal Rao,AB McDonald,0.67,0.0,0.33,0.0,0.0,0.0,0.67
Y Venugopal Rao,AC Voges,0.5,0.5,0.0,0.0,0.0,0.0,
Y Venugopal Rao,AG Murtaza,0.0,0.75,0.0,0.0,0.25,0.0,
Y Venugopal Rao,AM Nayar,0.2,0.6,0.2,0.0,0.0,0.0,
Y Venugopal Rao,Azhar Mahmood,0.67,0.33,0.0,0.0,0.0,0.0,
Y Venugopal Rao,B Akhil,0.3,0.6,0.0,0.0,0.1,0.0,
Y Venugopal Rao,B Lee,0.5,0.25,0.17,0.0,0.08,0.0,
Y Venugopal Rao,CRD Fernando,0.5,0.25,0.17,0.0,0.0,0.08,
Y Venugopal Rao,DJ Bravo,0.24,0.57,0.05,0.0,0.14,0.0,0.95
Y Venugopal Rao,DJ Thornely,0.25,0.5,0.0,0.0,0.25,0.0,
Y Venugopal Rao,DL Vettori,0.57,0.21,0.14,0.0,0.07,0.0,0.93
Y Venugopal Rao,DP Nannes,1.0,0.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,DR Smith,0.67,0.33,0.0,0.0,0.0,0.0,
Y Venugopal Rao,DS Kulkarni,0.5,0.4,0.0,0.1,0.0,0.0,0.9
Y Venugopal Rao,DT Christian,0.56,0.44,0.0,0.0,0.0,0.0,
Y Venugopal Rao,DW Steyn,0.6,0.4,0.0,0.0,0.0,0.0,
Y Venugopal Rao,GD McGrath,0.69,0.06,0.12,0.0,0.12,0.0,0.94
Y Venugopal Rao,HV Patel,0.45,0.36,0.09,0.0,0.0,0.09,
Y Venugopal Rao,Harbhajan Singh,0.4,0.2,0.0,0.0,0.4,0.0,
Y Venugopal Rao,Harmeet Singh,0.57,0.0,0.14,0.0,0.29,0.0,
Y Venugopal Rao,I Sharma,0.74,0.16,0.0,0.0,0.05,0.05,0.89
Y Venugopal Rao,IC Pandey,0.0,1.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,IK Pathan,0.2,0.6,0.2,0.0,0.0,0.0,
Y Venugopal Rao,Iqbal Abdulla,0.29,0.71,0.0,0.0,0.0,0.0,
Y Venugopal Rao,J Botha,0.3,0.4,0.1,0.0,0.0,0.2,
Y Venugopal Rao,J Syed Mohammad,0.2,0.8,0.0,0.0,0.0,0.0,
Y Venugopal Rao,JA Morkel,0.31,0.56,0.0,0.0,0.12,0.0,
Y Venugopal Rao,JD Ryder,0.5,0.5,0.0,0.0,0.0,0.0,
Y Venugopal Rao,JD Unadkat,0.5,0.5,0.0,0.0,0.0,0.0,
Y Venugopal Rao,JEC Franklin,0.0,1.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,JH Kallis,0.67,0.33,0.0,0.0,0.0,0.0,0.83
Y Venugopal Rao,JP Faulkner,0.25,0.5,0.0,0.0,0.25,0.0,
Y Venugopal Rao,KA Pollard,0.19,0.69,0.0,0.0,0.12,0.0,0.94
Y Venugopal Rao,KP Pietersen,0.33,0.33,0.22,0.0,0.11,0.0,
Y Venugopal Rao,KW Richardson,0.25,0.25,0.5,0.0,0.0,0.0,
Y Venugopal Rao,L Balaji,0.27,0.45,0.09,0.0,0.09,0.09,
Y Venugopal Rao,LR Shukla,0.38,0.38,0.12,0.0,0.12,0.0,
Y Venugopal Rao,M Kartik,0.38,0.23,0.08,0.0,0.08,0.23,
Y Venugopal Rao,M Morkel,0.33,0.17,0.0,0.0,0.5,0.0,
Y Venugopal Rao,M Muralitharan,0.39,0.54,0.04,0.0,0.04,0.0,0.96
Y Venugopal Rao,M Ntini,0.4,0.6,0.0,0.0,0.0,0.0,
Y Venugopal Rao,MF Maharoof,0.43,0.29,0.0,0.0,0.14,0.14,0.93
Y Venugopal Rao,MM Patel,0.54,0.38,0.0,0.0,0.08,0.0,
Y Venugopal Rao,MM Sharma,0.25,0.5,0.25,0.0,0.0,0.0,0.75
Y Venugopal Rao,MS Gony,0.64,0.18,0.09,0.0,0.09,0.0,
Y Venugopal Rao,Mashrafe Mortaza,0.2,0.6,0.2,0.0,0.0,0.0,
Y Venugopal Rao,Mohammad Asif,0.29,0.43,0.14,0.0,0.14,0.0,
Y Venugopal Rao,ND Doshi,0.64,0.36,0.0,0.0,0.0,0.0,0.91
Y Venugopal Rao,P Awana,0.33,0.0,0.0,0.0,0.33,0.33,0.67
Y Venugopal Rao,P Kumar,0.3,0.5,0.0,0.0,0.2,0.0,
Y Venugopal Rao,P Parameswaran,0.38,0.5,0.0,0.0,0.12,0.0,0.88
Y Venugopal Rao,PC Valthaty,0.17,0.33,0.17,0.0,0.17,0.17,
Y Venugopal Rao,PJ Sangwan,0.2,0.4,0.4,0.0,0.0,0.0,
Y Venugopal Rao,PP Chawla,0.52,0.43,0.05,0.0,0.0,0.0,0.95
Y Venugopal Rao,PP Ojha,0.6,0.4,0.0,0.0,0.0,0.0,
Y Venugopal Rao,R Ashwin,0.4,0.53,0.0,0.0,0.0,0.07,0.87
Y Venugopal Rao,R Bhatia,0.5,0.5,0.0,0.0,0.0,0.0,
Y Venugopal Rao,R Dhawan,0.25,0.25,0.0,0.0,0.5,0.0,
Y Venugopal Rao,R McLaren,0.75,0.25,0.0,0.0,0.0,0.0,
Y Venugopal Rao,R Sharma,0.2,0.6,0.0,0.0,0.0,0.2,
Y Venugopal Rao,R Vinay Kumar,0.43,0.39,0.04,0.0,0.13,0.0,0.96
Y Venugopal Rao,RA Jadeja,0.19,0.62,0.0,0.0,0.12,0.06,0.94
Y Venugopal Rao,RE van der Merwe,0.0,0.67,0.33,0.0,0.0,0.0,
Y Venugopal Rao,RJ Harris,0.38,0.31,0.08,0.0,0.15,0.08,
Y Venugopal Rao,RP Singh,0.38,0.38,0.0,0.0,0.25,0.0,
Y Venugopal Rao,RR Powar,1.0,0.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,RR Raje,0.0,0.5,0.25,0.0,0.25,0.0,
Y Venugopal Rao,RV Gomez,0.33,0.33,0.0,0.0,0.33,0.0,
Y Venugopal Rao,S Sreesanth,0.67,0.33,0.0,0.0,0.0,0.0,0.93
Y Venugopal Rao,SB Jakati,0.38,0.46,0.04,0.0,0.0,0.12,0.96
Y Venugopal Rao,SB Wagh,0.0,0.5,0.5,0.0,0.0,0.0,
Y Venugopal Rao,SC Ganguly,0.67,0.33,0.0,0.0,0.0,0.0,
Y Venugopal Rao,SJ Srivastava,0.4,0.4,0.0,0.0,0.2,0.0,
Y Venugopal Rao,SK Raina,0.33,0.5,0.0,0.0,0.17,0.0,
Y Venugopal Rao,SK Trivedi,0.18,0.36,0.09,0.0,0.18,0.18,0.91
Y Venugopal Rao,SK Warne,0.53,0.21,0.16,0.0,0.11,0.0,0.95
Y Venugopal Rao,SL Malinga,0.3,0.5,0.2,0.0,0.0,0.0,0.8
Y Venugopal Rao,SP Narine,0.5,0.33,0.17,0.0,0.0,0.0,
Y Venugopal Rao,SR Watson,0.5,0.5,0.0,0.0,0.0,0.0,
Y Venugopal Rao,ST Jayasuriya,0.33,0.33,0.08,0.0,0.17,0.08,
Y Venugopal Rao,SW Tait,0.75,0.25,0.0,0.0,0.0,0.0,
Y Venugopal Rao,Sandeep Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.75
Y Venugopal Rao,Shakib Al Hasan,0.31,0.62,0.08,0.0,0.0,0.0,
Y Venugopal Rao,Sohail Tanvir,0.17,0.33,0.0,0.0,0.33,0.17,
Y Venugopal Rao,UT Yadav,0.62,0.25,0.12,0.0,0.0,0.0,
Y Venugopal Rao,Umar Gul,0.45,0.27,0.0,0.0,0.09,0.18,
Y Venugopal Rao,V Kohli,0.0,1.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,VRV Singh,0.0,1.0,0.0,0.0,0.0,0.0,
Y Venugopal Rao,WA Mota,0.38,0.38,0.0,0.0,0.12,0.12,
Y Venugopal Rao,YK Pathan,0.6,0.4,0.0,0.0,0.0,0.0,
Y Venugopal Rao,Yuvraj Singh,0.58,0.16,0.05,0.0,0.05,0.16,0.89
Y Venugopal Rao,Z Khan,0.14,0.71,0.0,0.0,0.14,0.0,
YA Abdulla,PJ Sangwan,1.0,0.0,0.0,0.0,0.0,0.0,
YK Pathan,A Kumble,0.38,0.5,0.0,0.12,0.0,0.0,0.88
YK Pathan,A Mishra,0.39,0.3,0.1,0.0,0.11,0.1,0.98
YK Pathan,A Mithun,0.5,0.17,0.0,0.0,0.17,0.17,
YK Pathan,A Nehra,0.43,0.22,0.09,0.0,0.17,0.09,0.95
YK Pathan,A Singh,0.0,0.5,0.0,0.0,0.5,0.0,
YK Pathan,A Symonds,0.29,0.57,0.14,0.0,0.0,0.0,
YK Pathan,A Zampa,0.67,0.33,0.0,0.0,0.0,0.0,
YK Pathan,AA Chavan,0.25,0.25,0.25,0.0,0.0,0.25,
YK Pathan,AB Agarkar,0.38,0.23,0.0,0.0,0.31,0.08,
YK Pathan,AB Dinda,0.41,0.41,0.0,0.0,0.18,0.0,0.94
YK Pathan,AC Thomas,0.0,1.0,0.0,0.0,0.0,0.0,
YK Pathan,AD Mathews,0.35,0.57,0.04,0.0,0.04,0.0,
YK Pathan,AD Russell,0.22,0.44,0.22,0.0,0.0,0.11,
YK Pathan,AG Murtaza,0.16,0.53,0.11,0.0,0.05,0.16,
YK Pathan,AM Salvi,0.75,0.25,0.0,0.0,0.0,0.0,
YK Pathan,AN Ahmed,0.33,0.42,0.0,0.0,0.25,0.0,
YK Pathan,AR Patel,0.48,0.44,0.0,0.0,0.0,0.08,
YK Pathan,Anand Rajan,0.75,0.0,0.0,0.0,0.0,0.25,
YK Pathan,Ankit Sharma,0.4,0.5,0.0,0.0,0.0,0.1,0.9
YK Pathan,Anureet Singh,0.27,0.36,0.0,0.0,0.27,0.09,
YK Pathan,Azhar Mahmood,0.25,0.75,0.0,0.0,0.0,0.0,0.75
YK Pathan,B Geeves,0.2,0.4,0.0,0.0,0.4,0.0,
YK Pathan,B Kumar,0.37,0.47,0.05,0.0,0.05,0.07,0.91
YK Pathan,B Lee,0.33,0.0,0.33,0.0,0.33,0.0,0.67
YK Pathan,BAW Mendis,0.22,0.22,0.11,0.0,0.22,0.22,0.89
YK Pathan,BB Sran,0.2,0.8,0.0,0.0,0.0,0.0,
YK Pathan,BCJ Cutting,0.4,0.6,0.0,0.0,0.0,0.0,
YK Pathan,BE Hendricks,0.62,0.25,0.0,0.0,0.12,0.0,0.88
YK Pathan,BW Hilfenhaus,0.33,0.17,0.0,0.0,0.0,0.5,
YK Pathan,Basil Thampi,0.0,1.0,0.0,0.0,0.0,0.0,
YK Pathan,Bipul Sharma,0.33,0.0,0.33,0.0,0.33,0.0,
YK Pathan,C Nanda,0.67,0.33,0.0,0.0,0.0,0.0,0.67
YK Pathan,CH Gayle,0.25,0.25,0.25,0.0,0.0,0.25,
YK Pathan,CH Morris,0.38,0.42,0.04,0.0,0.15,0.0,
YK Pathan,CJ Anderson,0.0,1.0,0.0,0.0,0.0,0.0,
YK Pathan,CK Langeveldt,0.75,0.25,0.0,0.0,0.0,0.0,0.88
YK Pathan,CR Brathwaite,0.5,0.5,0.0,0.0,0.0,0.0,0.5
YK Pathan,CRD Fernando,1.0,0.0,0.0,0.0,0.0,0.0,0.0
YK Pathan,D Kalyankrishna,0.33,0.5,0.0,0.0,0.0,0.17,0.83
YK Pathan,D du Preez,0.5,0.25,0.0,0.0,0.25,0.0,0.75
YK Pathan,DJ Bravo,0.38,0.5,0.04,0.0,0.08,0.0,0.96
YK Pathan,DJ Hooda,0.0,0.5,0.0,0.0,0.5,0.0,
YK Pathan,DJ Hussey,0.2,0.4,0.0,0.0,0.4,0.0,
YK Pathan,DL Vettori,0.31,0.12,0.25,0.0,0.06,0.25,
YK Pathan,DP Nannes,0.57,0.14,0.14,0.0,0.14,0.0,
YK Pathan,DP Vijaykumar,0.0,1.0,0.0,0.0,0.0,0.0,
YK Pathan,DR Smith,0.29,0.57,0.0,0.0,0.14,0.0,
YK Pathan,DS Kulkarni,0.48,0.29,0.14,0.0,0.1,0.0,0.95
YK Pathan,DT Christian,0.0,0.67,0.33,0.0,0.0,0.0,
YK Pathan,DW Steyn,0.35,0.29,0.1,0.0,0.2,0.06,0.96
YK Pathan,FH Edwards,0.33,0.33,0.0,0.0,0.33,0.0,
YK Pathan,GB Hogg,0.38,0.5,0.0,0.0,0.0,0.12,
YK Pathan,GD McGrath,0.45,0.27,0.0,0.0,0.18,0.09,
YK Pathan,Gurkeerat Singh,0.0,0.67,0.0,0.0,0.0,0.33,
YK Pathan,HH Pandya,0.0,0.75,0.0,0.0,0.25,0.0,
